Time,Kierunek wiatru,Opad atmosferyczny,Podmuchy wiatru,Pogoda,Prędkość wiatru,Siła wiatru,Temperatura,Widoczność,Wilgotność,Zachmurzenie
2019-05-08 17:00:00,SE,0.0,21.2,Słoneczny,15.2,140.0,11.3,10.0,58.0,29.0
2019-05-08 18:00:00,SE,0.0,24.1,Słoneczny,16.6,135.0,10.0,10.0,63.0,20.0
2019-05-08 19:00:00,SE,0.0,26.9,Słoneczny,18.1,134.0,9.4,10.0,64.0,18.0
2019-05-08 20:00:00,SE,0.0,29.6,Słoneczny,19.7,133.0,8.7,10.0,66.0,15.0
2019-05-08 21:00:00,SE,0.0,32.4,Bezchmurnie,21.2,132.0,8.1,10.0,67.0,12.0
2019-05-08 22:00:00,SE,0.0,33.1,Bezchmurnie,21.0,134.0,8.0,10.0,66.0,14.0
2019-05-08 23:00:00,SE,0.0,33.8,Bezchmurnie,20.8,135.0,7.8,10.0,65.0,16.0
2019-05-09 00:00:00,SE,0.0,34.6,Bezchmurnie,20.5,137.0,7.7,10.0,64.0,17.0
2019-05-09 01:00:00,SE,0.0,34.7,Bezchmurnie,20.8,136.0,7.6,10.0,64.0,15.0
2019-05-09 02:00:00,SE,0.0,34.8,Bezchmurnie,21.0,135.0,7.4,10.0,63.0,13.0
2019-05-09 03:00:00,SE,0.0,34.9,Bezchmurnie,21.2,135.0,7.3,10.0,62.0,11.0
2019-05-09 04:00:00,SE,0.0,34.1,Bezchmurnie,22.1,133.0,8.4,10.0,61.0,10.0
2019-05-09 05:00:00,SE,0.0,33.2,Słoneczny,22.9,131.0,9.5,10.0,59.0,10.0
2019-05-09 06:00:00,SE,0.0,32.4,Słoneczny,23.8,129.0,10.6,10.0,58.0,9.0
2019-05-09 07:00:00,SE,0.0,32.2,Słoneczny,24.7,130.0,12.0,10.0,55.0,10.0
2019-05-09 08:00:00,SE,0.0,31.9,Słoneczny,25.7,131.0,13.5,10.0,51.0,11.0
2019-05-09 09:00:00,SE,0.0,31.7,Słoneczny,26.6,132.0,14.9,10.0,48.0,13.0
2019-05-09 10:00:00,SE,0.0,31.7,Słoneczny,26.9,135.0,15.5,10.0,48.0,36.0
2019-05-09 11:00:00,SE,0.0,31.7,Zachmurzenie,27.1,138.0,16.0,10.0,48.0,59.0
2019-05-09 12:00:00,SE,0.0,31.7,Zachmurzenie,27.4,140.0,16.6,10.0,47.0,83.0
2019-05-09 13:00:00,SE,0.0,31.0,Zachmurzenie,25.7,144.0,15.7,8.3,55.0,73.0
2019-05-09 14:00:00,SSE,0.2,30.2,Częściowa lekka mżawka,24.0,148.0,14.8,6.7,63.0,64.0
2019-05-09 15:00:00,SSE,0.2,29.5,Częściowa lekka mżawka,22.3,151.0,13.9,5.0,70.0,54.0
2019-05-09 16:00:00,SSE,0.1,27.7,Częściowa lekka mżawka,19.9,154.0,13.1,6.7,73.0,67.0
2019-05-09 17:00:00,SSE,0.0,25.9,Pochmurno,17.5,157.0,12.4,8.3,76.0,80.0
2019-05-09 18:00:00,SSE,0.0,24.1,Pochmurno,15.1,161.0,11.6,10.0,79.0,93.0
2019-05-09 19:00:00,SSE,0.0,22.3,Pochmurno,13.9,160.0,10.8,7.3,81.0,93.0
2019-05-09 20:00:00,SSE,0.1,20.5,Lekka mżawka,12.7,160.0,10.0,4.7,83.0,94.0
2019-05-09 21:00:00,SSE,0.1,18.7,Lekka mżawka,11.5,159.0,9.2,2.0,85.0,95.0
2019-05-09 22:00:00,SSE,0.0,17.6,Lekka mżawka,10.9,160.0,8.7,4.7,87.0,97.0
2019-05-09 23:00:00,SSE,0.0,16.6,Pochmurno,10.3,162.0,8.2,7.3,90.0,98.0
2019-05-10 00:00:00,SSE,0.0,15.5,Pochmurno,9.7,163.0,7.7,10.0,92.0,100.0
2019-05-10 01:00:00,SSE,0.0,14.3,Pochmurno,8.9,165.0,7.7,7.3,93.0,93.0
2019-05-10 02:00:00,SSE,0.0,13.1,Mgła,8.0,166.0,7.6,4.7,93.0,86.0
2019-05-10 03:00:00,SSE,0.0,11.9,Mgła,7.2,168.0,7.6,2.0,94.0,79.0
2019-05-10 04:00:00,SSE,0.0,10.8,Mgła,7.1,168.0,8.5,2.0,91.0,86.0
2019-05-10 05:00:00,S,0.2,9.7,Lekka mżawka,7.0,169.0,9.5,2.0,88.0,93.0
2019-05-10 06:00:00,S,0.2,8.6,Lekka mżawka,6.8,170.0,10.4,2.0,85.0,100.0
2019-05-10 07:00:00,S,0.1,8.8,Lekka mżawka,7.2,175.0,11.0,2.0,82.0,100.0
2019-05-10 08:00:00,S,0.2,8.9,Lekka mżawka,7.6,180.0,11.7,2.0,79.0,100.0
2019-05-10 09:00:00,S,0.3,9.0,Lekka mżawka,7.9,186.0,12.3,2.0,76.0,100.0
2019-05-10 10:00:00,SSW,0.2,8.6,Lekka mżawka,7.6,191.0,13.9,3.0,70.0,91.0
2019-05-10 11:00:00,SSW,0.2,8.3,Częściowa lekka mżawka,7.2,196.0,15.4,4.0,64.0,81.0
2019-05-10 12:00:00,SSW,0.3,7.9,Częściowa lekka mżawka,6.8,202.0,17.0,5.0,58.0,72.0
2019-05-10 13:00:00,SSW,0.1,7.7,Częściowa lekka mżawka,6.6,206.0,17.0,6.7,57.0,68.0
2019-05-10 14:00:00,SSW,0.0,7.4,Częściowe zachmurzenie,6.4,211.0,16.9,8.3,56.0,65.0
2019-05-10 15:00:00,SW,0.0,7.2,Częściowe zachmurzenie,6.1,216.0,16.9,10.0,55.0,61.0
2019-05-10 16:00:00,SW,0.0,8.4,Częściowe zachmurzenie,6.5,218.0,15.7,10.0,60.0,44.0
2019-05-10 17:00:00,SW,0.0,9.6,Słoneczny,6.8,221.0,14.4,10.0,65.0,27.0
2019-05-10 18:00:00,SW,0.0,10.8,Słoneczny,7.2,223.0,13.2,10.0,71.0,10.0
2019-05-10 19:00:00,SW,0.0,11.5,Słoneczny,7.2,227.0,12.0,10.0,75.0,12.0
2019-05-10 20:00:00,SW,0.0,12.2,Słoneczny,7.2,231.0,10.9,10.0,80.0,14.0
2019-05-10 21:00:00,SW,0.0,13.0,Bezchmurnie,7.2,235.0,9.7,10.0,85.0,17.0
2019-05-10 22:00:00,SSW,0.0,12.1,Bezchmurnie,6.7,208.0,9.4,10.0,86.0,17.0
2019-05-10 23:00:00,S,0.0,11.3,Bezchmurnie,6.2,180.0,9.0,10.0,87.0,18.0
2019-05-11 00:00:00,SSE,0.0,10.4,Bezchmurnie,5.8,153.0,8.7,10.0,89.0,19.0
2019-05-11 01:00:00,S,0.0,11.3,Bezchmurnie,6.2,176.0,8.3,10.0,91.0,35.0
2019-05-11 02:00:00,SSW,0.0,12.1,Zachmurzenie,6.7,198.0,7.8,10.0,92.0,51.0
2019-05-11 03:00:00,SW,0.0,13.0,Zachmurzenie,7.2,220.0,7.4,10.0,94.0,67.0
2019-05-11 04:00:00,SW,0.0,13.2,Zachmurzenie,8.3,234.0,9.2,10.0,88.0,67.0
2019-05-11 05:00:00,WSW,0.0,13.4,Zachmurzenie,9.4,248.0,10.9,10.0,82.0,66.0
2019-05-11 06:00:00,W,0.0,13.7,Zachmurzenie,10.4,263.0,12.7,10.0,76.0,66.0
2019-05-11 07:00:00,W,0.0,14.9,Zachmurzenie,12.0,265.0,14.1,9.7,70.0,55.0
2019-05-11 08:00:00,W,0.1,16.1,Możliwe przelotne deszcze,13.6,267.0,15.5,9.3,64.0,43.0
2019-05-11 09:00:00,W,0.1,17.3,Możliwe przelotne deszcze,15.1,270.0,16.9,9.0,58.0,32.0
2019-05-11 10:00:00,W,0.1,18.6,Możliwe przelotne deszcze,16.3,270.0,17.4,9.0,56.0,31.0
2019-05-11 11:00:00,W,0.3,19.9,Możliwe przelotne deszcze,17.5,271.0,17.9,9.0,54.0,29.0
2019-05-11 12:00:00,W,0.4,21.2,Możliwe przelotne deszcze,18.7,272.0,18.4,9.0,52.0,28.0
2019-05-11 13:00:00,W,0.2,20.6,Możliwe przelotne deszcze,18.1,276.0,18.3,9.0,52.0,26.0
2019-05-11 14:00:00,W,0.1,20.0,Możliwe przelotne deszcze,17.5,279.0,18.1,9.0,52.0,25.0
2019-05-11 15:00:00,WNW,0.2,19.4,Możliwe przelotne deszcze,16.9,283.0,18.0,9.0,51.0,24.0
2019-05-11 16:00:00,WNW,0.1,17.8,Możliwe przelotne deszcze,14.8,292.0,16.7,9.0,56.0,25.0
2019-05-11 17:00:00,WNW,0.1,16.1,Możliwe przelotne deszcze,12.6,300.0,15.3,9.0,62.0,26.0
2019-05-11 18:00:00,NW,0.2,14.4,Możliwe przelotne deszcze,10.4,309.0,14.0,9.0,67.0,27.0
2019-05-11 19:00:00,WSW,0.1,13.4,Możliwe przelotne deszcze,9.4,253.0,12.9,9.3,70.0,23.0
2019-05-11 20:00:00,SSW,0.0,12.5,Słoneczny,8.3,197.0,11.8,9.7,73.0,20.0
2019-05-11 21:00:00,SE,0.0,11.5,Bezchmurnie,7.2,142.0,10.7,10.0,76.0,17.0
2019-05-11 22:00:00,SE,0.0,13.9,Bezchmurnie,8.4,124.0,10.1,10.0,80.0,27.0
2019-05-11 23:00:00,ESE,0.0,16.3,Częściowe zachmurzenie,9.6,106.0,9.4,10.0,84.0,37.0
2019-05-12 00:00:00,E,0.0,18.7,Częściowe zachmurzenie,10.8,88.0,8.8,10.0,88.0,48.0
2019-05-12 01:00:00,E,0.0,19.0,Częściowe zachmurzenie,10.9,89.0,8.7,10.0,89.0,49.0
2019-05-12 02:00:00,E,0.0,19.2,Częściowe zachmurzenie,11.0,89.0,8.6,10.0,91.0,50.0
2019-05-12 03:00:00,E,0.0,19.4,Częściowe zachmurzenie,11.2,90.0,8.5,10.0,92.0,52.0
2019-05-12 04:00:00,E,0.0,18.5,Częściowe zachmurzenie,11.3,92.0,10.3,10.0,87.0,45.0
2019-05-12 05:00:00,E,0.0,17.5,Częściowe zachmurzenie,11.4,95.0,12.0,10.0,81.0,39.0
2019-05-12 06:00:00,E,0.0,16.6,Częściowe zachmurzenie,11.5,97.0,13.8,10.0,75.0,32.0
2019-05-12 07:00:00,ESE,0.0,15.7,Częściowe zachmurzenie,11.6,106.0,15.6,10.0,68.0,32.0
2019-05-12 08:00:00,ESE,0.0,14.9,Częściowe zachmurzenie,11.8,114.0,17.5,10.0,61.0,32.0
2019-05-12 09:00:00,ESE,0.0,14.0,Częściowe zachmurzenie,11.9,122.0,19.3,10.0,53.0,31.0
2019-05-12 10:00:00,SE,0.0,12.2,Częściowe zachmurzenie,10.3,136.0,20.1,10.0,51.0,49.0
2019-05-12 11:00:00,SSE,0.0,10.4,Zachmurzenie,8.8,151.0,20.8,10.0,49.0,67.0
2019-05-12 12:00:00,SSE,0.0,8.6,Zachmurzenie,7.2,165.0,21.6,10.0,47.0,85.0
2019-05-12 13:00:00,SSW,0.0,12.7,Zachmurzenie,9.5,201.0,20.8,10.0,52.0,90.0
2019-05-12 14:00:00,WSW,0.6,16.8,Lekki deszcz,11.8,237.0,20.0,10.0,57.0,95.0
2019-05-12 15:00:00,W,0.8,20.9,Lekki deszcz,14.0,274.0,19.2,10.0,63.0,100.0
2019-05-12 16:00:00,WNW,0.4,24.7,Lekki deszcz,16.4,292.0,17.5,9.0,71.0,94.0
2019-05-12 17:00:00,NW,1.9,28.6,Umiarkowany lub ulewny deszcz,18.8,311.0,15.7,8.0,79.0,88.0
2019-05-12 18:00:00,NNW,2.5,32.4,Umiarkowany lub ulewny deszcz,21.2,329.0,14.0,7.0,87.0,83.0
2019-05-12 19:00:00,NNW,1.3,31.0,Umiarkowany lub ulewny deszcz,20.9,332.0,11.8,7.0,89.0,88.0
2019-05-12 20:00:00,NNW,0.9,29.5,Umiarkowane opady deszczu,20.5,335.0,9.7,7.0,90.0,94.0
2019-05-12 21:00:00,NNW,1.2,28.1,Umiarkowane opady deszczu,20.2,338.0,7.5,7.0,91.0,100.0
2019-05-12 22:00:00,NNW,0.6,27.2,Umiarkowane opady deszczu,20.0,338.0,7.2,7.0,91.0,100.0
2019-05-12 23:00:00,NNW,1.8,26.4,Umiarkowane opady deszczu,19.9,338.0,7.0,7.0,91.0,100.0
2019-05-13 00:00:00,NNW,2.4,25.6,Umiarkowane opady deszczu,19.8,337.0,6.7,7.0,91.0,100.0
2019-05-13 01:00:00,NNW,1.2,25.6,Umiarkowane opady deszczu,19.6,339.0,6.6,7.7,92.0,100.0
2019-05-13 02:00:00,NNW,0.5,25.6,Lekki deszcz,19.3,341.0,6.6,8.3,92.0,100.0
2019-05-13 03:00:00,NNW,0.7,25.6,Lekki deszcz,19.1,343.0,6.5,9.0,93.0,100.0
2019-05-13 04:00:00,NNW,0.4,24.4,Lekki deszcz,18.6,342.0,7.1,9.0,90.0,94.0
2019-05-13 05:00:00,NNW,0.6,23.2,Lekki deszcz,18.1,341.0,7.7,9.0,87.0,88.0
2019-05-13 06:00:00,NNW,0.8,22.0,Lekki deszcz,17.6,340.0,8.3,9.0,85.0,82.0
2019-05-13 07:00:00,NNW,0.4,21.6,Lekki deszcz,17.3,336.0,9.4,9.3,78.0,72.0
2019-05-13 08:00:00,NNW,0.0,21.2,Częściowe zachmurzenie,16.9,331.0,10.4,9.7,71.0,61.0
2019-05-13 09:00:00,NNW,0.0,20.9,Częściowe zachmurzenie,16.6,327.0,11.5,10.0,64.0,51.0
2019-05-13 10:00:00,NNW,0.0,21.1,Częściowe zachmurzenie,17.0,328.0,11.7,10.0,63.0,51.0
2019-05-13 11:00:00,NNW,0.0,21.4,Częściowe zachmurzenie,17.5,330.0,12.0,10.0,62.0,51.0
2019-05-13 12:00:00,NNW,0.0,21.6,Częściowe zachmurzenie,18.0,331.0,12.2,10.0,61.0,51.0
2019-05-13 13:00:00,NNW,0.0,22.2,Częściowe zachmurzenie,18.4,334.0,11.7,10.0,63.0,63.0
2019-05-13 14:00:00,NNW,0.0,22.8,Pochmurno,18.7,337.0,11.2,10.0,65.0,76.0
2019-05-13 15:00:00,NNW,0.0,23.4,Pochmurno,19.1,340.0,10.7,10.0,66.0,88.0
2019-05-13 16:00:00,NNW,0.0,23.6,Pochmurno,18.5,343.0,10.1,7.3,69.0,88.0
2019-05-13 17:00:00,NNW,0.1,23.9,Lekka mżawka,17.9,345.0,9.4,4.7,72.0,87.0
2019-05-13 18:00:00,NNW,0.1,24.1,Lekka mżawka,17.3,348.0,8.8,2.0,75.0,87.0
2019-05-13 19:00:00,W,0.0,24.4,Lekka mżawka,17.2,271.0,8.2,2.0,78.0,87.0
2019-05-13 20:00:00,SSW,0.1,24.6,Lekka mżawka,17.0,194.0,7.6,2.0,80.0,88.0
2019-05-13 21:00:00,ESE,0.2,24.8,Lekka mżawka,16.9,117.0,7.0,2.0,83.0,88.0
2019-05-13 22:00:00,SSW,0.1,22.4,Lekka mżawka,15.5,194.0,6.7,3.0,84.0,83.0
2019-05-13 23:00:00,W,0.2,20.0,Częściowa lekka mżawka,14.0,272.0,6.4,4.0,86.0,77.0
2019-05-14 00:00:00,N,0.3,17.6,Częściowa lekka mżawka,12.6,349.0,6.1,5.0,87.0,72.0
2019-05-14 01:00:00,N,0.2,17.8,Częściowa lekka mżawka,12.7,351.0,5.8,4.0,89.0,81.0
2019-05-14 02:00:00,N,0.1,17.9,Lekka mżawka,12.8,354.0,5.5,3.0,90.0,91.0
2019-05-14 03:00:00,N,0.2,18.0,Lekka mżawka,13.0,356.0,5.2,2.0,92.0,100.0
2019-05-14 04:00:00,W,0.1,19.2,Lekka mżawka,14.2,279.0,5.9,2.0,90.0,100.0
2019-05-14 05:00:00,SSW,0.2,20.4,Lekka mżawka,15.4,203.0,6.5,2.0,89.0,100.0
2019-05-14 06:00:00,SE,0.3,21.6,Lekka mżawka,16.6,127.0,7.2,2.0,87.0,100.0
2019-05-14 07:00:00,E,0.1,22.7,Lekka mżawka,17.9,90.0,7.3,2.0,86.0,100.0
2019-05-14 08:00:00,NE,0.1,23.8,Lekka mżawka,19.2,53.0,7.4,2.0,84.0,100.0
2019-05-14 09:00:00,NNE,0.1,24.8,Lekka mżawka,20.5,16.0,7.5,2.0,83.0,100.0
2019-05-14 10:00:00,NNE,0.1,25.0,Lekka mżawka,20.3,16.0,7.8,4.3,83.0,100.0
2019-05-14 11:00:00,NNE,0.6,25.1,Lekki deszcz,20.0,17.0,8.1,6.7,83.0,100.0
2019-05-14 12:00:00,NNE,0.8,25.2,Lekki deszcz,19.8,17.0,8.4,9.0,84.0,100.0
2019-05-14 13:00:00,NNE,0.4,25.0,Lekki deszcz,19.3,18.0,8.6,6.7,84.0,100.0
2019-05-14 14:00:00,NNE,0.2,24.7,Lekka mżawka,18.8,20.0,8.9,4.3,84.0,100.0
2019-05-14 15:00:00,NNE,0.3,24.5,Lekka mżawka,18.4,22.0,9.1,2.0,84.0,100.0
2019-05-14 16:00:00,NNE,0.2,24.6,Lekka mżawka,17.8,22.0,8.8,4.3,85.0,100.0
2019-05-14 17:00:00,NNE,0.3,24.7,Lekki deszcz,17.2,23.0,8.5,6.7,87.0,100.0
2019-05-14 18:00:00,NNE,0.4,24.8,Lekki deszcz,16.6,24.0,8.2,9.0,89.0,100.0
2019-05-14 19:00:00,NNE,0.2,26.2,Lekki deszcz,17.3,25.0,7.9,6.7,90.0,100.0
2019-05-14 20:00:00,NNE,0.2,27.5,Lekka mżawka,18.0,27.0,7.6,4.3,92.0,100.0
2019-05-14 21:00:00,NNE,0.3,28.8,Lekka mżawka,18.7,28.0,7.3,2.0,93.0,100.0
2019-05-14 22:00:00,NNE,0.1,29.5,Lekka mżawka,19.1,26.0,7.2,2.0,93.0,95.0
2019-05-14 23:00:00,NNE,0.2,30.2,Lekka mżawka,19.4,24.0,7.2,2.0,94.0,90.0
2019-05-15 00:00:00,NNE,0.3,31.0,Lekka mżawka,19.8,22.0,7.1,2.0,94.0,86.0
2019-05-15 01:00:00,NNE,0.1,30.4,Lekka mżawka,19.7,23.0,6.7,4.7,95.0,90.0
2019-05-15 02:00:00,NNE,0.1,29.8,Lekki deszcz,19.6,24.0,6.4,7.3,96.0,94.0
2019-05-15 03:00:00,NNE,0.1,29.2,Lekki deszcz,19.4,25.0,6.0,10.0,97.0,98.0
2019-05-15 04:00:00,NNE,0.0,28.9,Lekki deszcz,19.8,25.0,6.8,10.0,95.0,98.0
2019-05-15 05:00:00,NNE,0.1,28.7,Lekki deszcz,20.2,25.0,7.5,10.0,94.0,99.0
2019-05-15 06:00:00,NNE,0.1,28.4,Lekki deszcz,20.5,26.0,8.3,10.0,92.0,100.0
2019-05-15 07:00:00,NNE,0.0,28.6,Lekki deszcz,20.9,29.0,9.1,9.7,91.0,100.0
2019-05-15 08:00:00,NNE,0.5,28.7,Lekki deszcz,21.2,32.0,9.9,9.3,90.0,100.0
2019-05-15 09:00:00,NE,0.7,28.8,Lekki deszcz,21.6,35.0,10.7,9.0,90.0,100.0
2019-05-15 10:00:00,NE,0.3,28.1,Lekki deszcz,20.5,39.0,11.0,8.3,91.0,100.0
2019-05-15 11:00:00,NE,1.5,27.4,Umiarkowane opady deszczu,19.4,42.0,11.4,7.7,91.0,100.0
2019-05-15 12:00:00,NE,2.0,26.6,Umiarkowane opady deszczu,18.4,46.0,11.7,7.0,92.0,100.0
2019-05-15 13:00:00,NE,1.0,27.1,Umiarkowane opady deszczu,18.0,52.0,11.5,7.7,94.0,100.0
2019-05-15 14:00:00,ENE,0.7,27.6,Lekki deszcz,17.6,57.0,11.4,8.3,95.0,100.0
2019-05-15 15:00:00,ENE,1.0,28.1,Lekki deszcz,17.3,63.0,11.2,9.0,96.0,100.0
2019-05-15 16:00:00,ENE,0.5,28.7,Lekki deszcz,17.4,63.0,11.6,9.0,96.0,93.0
2019-05-15 17:00:00,ENE,0.8,29.3,Lekki deszcz,17.5,64.0,11.9,9.0,96.0,87.0
2019-05-15 18:00:00,ENE,1.1,29.9,Lekki deszcz,17.6,64.0,12.3,9.0,97.0,80.0
2019-05-15 19:00:00,ENE,0.5,30.4,Lekki deszcz,18.0,64.0,11.9,9.3,97.0,78.0
2019-05-15 20:00:00,ENE,0.2,30.8,Lekki deszcz,18.4,64.0,11.6,9.7,97.0,75.0
2019-05-15 21:00:00,ENE,0.3,31.3,Lekki deszcz,18.7,64.0,11.2,10.0,98.0,73.0
2019-05-15 22:00:00,ENE,0.2,30.0,Lekki deszcz,17.8,64.0,11.1,6.7,98.0,82.0
2019-05-15 23:00:00,ENE,0.0,28.7,Mgła,16.8,63.0,10.9,3.3,98.0,91.0
2019-05-16 00:00:00,ENE,0.0,27.4,Mgła,15.8,63.0,10.8,0.0,98.0,100.0
2019-05-16 01:00:00,ENE,0.0,27.0,Mgła,15.8,70.0,11.3,2.3,98.0,100.0
2019-05-16 02:00:00,ENE,1.5,26.6,Umiarkowany lub ulewny deszcz,15.8,77.0,11.8,4.7,98.0,100.0
2019-05-16 03:00:00,E,2.0,26.3,Umiarkowany lub ulewny deszcz,15.8,84.0,12.3,7.0,98.0,100.0
2019-05-16 04:00:00,E,1.0,25.4,Umiarkowany lub ulewny deszcz,15.4,94.0,12.7,6.7,98.0,100.0
2019-05-16 05:00:00,ESE,2.2,24.6,Lekki deszcz z burzą,14.9,105.0,13.0,6.3,97.0,100.0
2019-05-16 06:00:00,ESE,3.0,23.8,Lekki deszcz z burzą,14.4,115.0,13.4,6.0,97.0,100.0
2019-05-16 07:00:00,ESE,1.5,21.5,Lekki deszcz z burzą,13.8,119.0,14.0,4.7,94.0,100.0
2019-05-16 08:00:00,SE,0.1,19.2,Lekka mżawka,13.2,124.0,14.7,3.3,92.0,100.0
2019-05-16 09:00:00,SE,0.1,16.9,Lekka mżawka,12.6,128.0,15.3,2.0,89.0,100.0
2019-05-16 10:00:00,SE,0.1,17.0,Lekka mżawka,13.2,126.0,16.4,4.7,84.0,100.0
2019-05-16 11:00:00,ESE,0.0,17.2,Pochmurno,13.8,123.0,17.5,7.3,79.0,100.0
2019-05-16 12:00:00,ESE,0.0,17.3,Pochmurno,14.4,121.0,18.6,10.0,75.0,100.0
2019-05-16 13:00:00,ESE,0.0,17.6,Pochmurno,14.9,116.0,18.5,10.0,73.0,98.0
2019-05-16 14:00:00,ESE,0.0,18.0,Pochmurno,15.4,112.0,18.3,10.0,72.0,96.0
2019-05-16 15:00:00,ESE,0.0,18.4,Pochmurno,15.8,107.0,18.2,10.0,71.0,95.0
2019-05-16 16:00:00,ESE,0.0,18.0,Pochmurno,14.6,101.0,17.3,10.0,76.0,96.0
2019-05-16 17:00:00,E,0.0,17.6,Pochmurno,13.4,95.0,16.3,10.0,80.0,98.0
2019-05-16 18:00:00,E,0.0,17.3,Pochmurno,12.2,88.0,15.4,10.0,85.0,100.0
2019-05-16 19:00:00,E,0.0,16.8,Pochmurno,11.4,90.0,14.8,9.0,89.0,98.0
2019-05-16 20:00:00,E,0.9,16.3,Umiarkowane opady deszczu,10.6,91.0,14.2,8.0,93.0,95.0
2019-05-16 21:00:00,E,1.2,15.8,Umiarkowane opady deszczu,9.7,93.0,13.6,7.0,97.0,93.0
2019-05-16 22:00:00,E,0.6,13.0,Umiarkowane opady deszczu,7.9,94.0,13.4,7.0,97.0,89.0
2019-05-16 23:00:00,E,1.1,10.1,Umiarkowane opady deszczu,6.1,96.0,13.1,7.0,97.0,86.0
2019-05-17 00:00:00,E,1.4,7.2,Umiarkowane opady deszczu,4.3,97.0,12.9,7.0,98.0,83.0
2019-05-17 01:00:00,ESE,0.7,7.1,Umiarkowane opady deszczu,4.2,107.0,12.7,8.0,98.0,87.0
2019-05-17 02:00:00,ESE,0.1,7.0,Lekki deszcz,4.1,116.0,12.4,9.0,98.0,91.0
2019-05-17 03:00:00,SE,0.1,6.8,Lekki deszcz,4.0,125.0,12.2,10.0,98.0,96.0
2019-05-17 04:00:00,SE,0.0,6.7,Lekki deszcz,4.1,128.0,13.4,10.0,95.0,97.0
2019-05-17 05:00:00,SE,0.0,6.6,Pochmurno,4.2,131.0,14.6,10.0,92.0,99.0
2019-05-17 06:00:00,SE,0.0,6.5,Pochmurno,4.3,134.0,15.8,10.0,89.0,100.0
2019-05-17 07:00:00,SE,0.0,8.5,Pochmurno,6.2,137.0,16.6,10.0,85.0,90.0
2019-05-17 08:00:00,SE,0.1,10.6,Lekki deszcz,8.2,140.0,17.4,10.0,81.0,80.0
2019-05-17 09:00:00,SE,0.1,12.6,Lekki deszcz,10.1,143.0,18.2,10.0,77.0,70.0
2019-05-17 10:00:00,SSE,0.0,13.7,Lekki deszcz,11.3,146.0,19.1,10.0,73.0,58.0
2019-05-17 11:00:00,SSE,0.0,14.8,Częściowe zachmurzenie,12.5,149.0,20.0,10.0,69.0,47.0
2019-05-17 12:00:00,SSE,0.0,15.8,Częściowe zachmurzenie,13.7,152.0,20.9,10.0,65.0,36.0
2019-05-17 13:00:00,SSE,0.0,15.8,Częściowe zachmurzenie,13.7,149.0,20.6,9.7,67.0,33.0
2019-05-17 14:00:00,SE,0.7,15.8,Możliwe przelotne deszcze,13.7,145.0,20.3,9.3,69.0,30.0
2019-05-17 15:00:00,SE,0.9,15.8,Możliwe przelotne deszcze,13.7,142.0,20.0,9.0,71.0,27.0
2019-05-17 16:00:00,SE,0.4,16.0,Możliwe przelotne deszcze,12.7,137.0,18.9,9.3,75.0,23.0
2019-05-17 17:00:00,SE,0.0,16.1,Słoneczny,11.8,132.0,17.9,9.7,79.0,19.0
2019-05-17 18:00:00,SE,0.0,16.2,Słoneczny,10.8,126.0,16.8,10.0,84.0,15.0
2019-05-17 19:00:00,ESE,0.0,16.7,Słoneczny,10.4,119.0,16.0,10.0,86.0,14.0
2019-05-17 20:00:00,ESE,0.1,17.2,Słoneczny,10.1,112.0,15.3,10.0,88.0,13.0
2019-05-17 21:00:00,ESE,0.1,17.6,Bezchmurnie,9.7,105.0,14.5,10.0,90.0,12.0
2019-05-17 22:00:00,ESE,0.1,16.0,Bezchmurnie,8.8,103.0,14.1,10.0,91.0,31.0
2019-05-17 23:00:00,E,0.1,14.3,Lekki deszcz,7.8,100.0,13.6,10.0,92.0,49.0
2019-05-18 00:00:00,E,0.2,12.6,Lekki deszcz,6.8,97.0,13.2,10.0,93.0,68.0
2019-05-18 01:00:00,E,0.1,13.1,Lekki deszcz,7.1,96.0,13.3,10.0,93.0,78.0
2019-05-18 02:00:00,E,0.2,13.6,Lekki deszcz,7.3,96.0,13.5,10.0,94.0,88.0
2019-05-18 03:00:00,E,0.3,14.0,Lekki deszcz,7.6,95.0,13.6,10.0,94.0,98.0
2019-05-18 04:00:00,E,0.2,13.9,Lekki deszcz,8.2,100.0,14.9,10.0,92.0,86.0
2019-05-18 05:00:00,ESE,0.2,13.8,Lekki deszcz,8.8,104.0,16.2,10.0,90.0,73.0
2019-05-18 06:00:00,ESE,0.3,13.7,Lekki deszcz,9.4,109.0,17.5,10.0,88.0,61.0
2019-05-18 07:00:00,ESE,0.2,14.4,Lekki deszcz,10.2,116.0,18.4,10.0,84.0,66.0
2019-05-18 08:00:00,ESE,0.6,15.1,Lekki deszcz,11.0,123.0,19.2,10.0,80.0,72.0
2019-05-18 09:00:00,SE,0.8,15.8,Lekki deszcz,11.9,130.0,20.1,10.0,76.0,77.0
2019-05-18 10:00:00,SE,0.4,16.1,Lekki deszcz,12.5,134.0,20.8,10.0,72.0,77.0
2019-05-18 11:00:00,SE,0.2,16.3,Lekki deszcz,13.1,138.0,21.5,10.0,69.0,77.0
2019-05-18 12:00:00,SE,0.3,16.6,Lekki deszcz,13.7,142.0,22.2,10.0,65.0,77.0
2019-05-18 13:00:00,SE,0.1,17.4,Lekki deszcz,14.0,139.0,21.9,9.7,67.0,58.0
2019-05-18 14:00:00,SE,0.7,18.2,Możliwe przelotne deszcze,14.4,136.0,21.6,9.3,68.0,40.0
